ID,Product ID,Category,Subcategory,Brand,Product / Label,Style / Age / Flavour,Country / Region,Bottle Size,Size (ml),Notes
16587,2225,Wine,Table Wine,Catena,Catena Chardonnay,Chardonnay,Argentina,250 ml,250,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16588,2225,Wine,Table Wine,Catena,Catena Chardonnay,Chardonnay,Argentina,375 ml,375,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16589,2225,Wine,Table Wine,Catena,Catena Chardonnay,Chardonnay,Argentina,500 ml,500,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16590,2225,Wine,Table Wine,Catena,Catena Chardonnay,Chardonnay,Argentina,750 ml,750,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16591,2225,Wine,Table Wine,Catena,Catena Chardonnay,Chardonnay,Argentina,1 L,1000,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16592,2225,Wine,Table Wine,Catena,Catena Chardonnay,Chardonnay,Argentina,1.5 L,1500,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16593,2225,Wine,Table Wine,Catena,Catena Chardonnay,Chardonnay,Argentina,3 L,3000,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16594,2225,Wine,Table Wine,Catena,Catena Chardonnay,Chardonnay,Argentina,4 L,4000,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16595,2225,Wine,Table Wine,Catena,Catena Chardonnay,Chardonnay,Argentina,5 L,5000,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16596,2226,Wine,Table Wine,Catena,Catena Malbec,Malbec,Argentina,187 ml,187,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16597,2226,Wine,Table Wine,Catena,Catena Malbec,Malbec,Argentina,250 ml,250,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16598,2226,Wine,Table Wine,Catena,Catena Malbec,Malbec,Argentina,375 ml,375,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16599,2226,Wine,Table Wine,Catena,Catena Malbec,Malbec,Argentina,500 ml,500,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16600,2226,Wine,Table Wine,Catena,Catena Malbec,Malbec,Argentina,750 ml,750,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16601,2226,Wine,Table Wine,Catena,Catena Malbec,Malbec,Argentina,1 L,1000,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16602,2226,Wine,Table Wine,Catena,Catena Malbec,Malbec,Argentina,1.5 L,1500,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16603,2226,Wine,Table Wine,Catena,Catena Malbec,Malbec,Argentina,3 L,3000,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16604,2226,Wine,Table Wine,Catena,Catena Malbec,Malbec,Argentina,4 L,4000,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16605,2226,Wine,Table Wine,Catena,Catena Malbec,Malbec,Argentina,5 L,5000,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16606,2227,Wine,Table Wine,Cavit,Cavit Cabernet Sauvignon,Cabernet Sauvignon,Italy,187 ml,187,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16607,2227,Wine,Table Wine,Cavit,Cavit Cabernet Sauvignon,Cabernet Sauvignon,Italy,250 ml,250,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16608,2227,Wine,Table Wine,Cavit,Cavit Cabernet Sauvignon,Cabernet Sauvignon,Italy,375 ml,375,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16609,2227,Wine,Table Wine,Cavit,Cavit Cabernet Sauvignon,Cabernet Sauvignon,Italy,500 ml,500,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16610,2227,Wine,Table Wine,Cavit,Cavit Cabernet Sauvignon,Cabernet Sauvignon,Italy,750 ml,750,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16611,2227,Wine,Table Wine,Cavit,Cavit Cabernet Sauvignon,Cabernet Sauvignon,Italy,1 L,1000,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16612,2227,Wine,Table Wine,Cavit,Cavit Cabernet Sauvignon,Cabernet Sauvignon,Italy,1.5 L,1500,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16613,2227,Wine,Table Wine,Cavit,Cavit Cabernet Sauvignon,Cabernet Sauvignon,Italy,3 L,3000,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16614,2227,Wine,Table Wine,Cavit,Cavit Cabernet Sauvignon,Cabernet Sauvignon,Italy,4 L,4000,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16615,2227,Wine,Table Wine,Cavit,Cavit Cabernet Sauvignon,Cabernet Sauvignon,Italy,5 L,5000,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16616,2228,Wine,Table Wine,Cavit,Cavit Chardonnay,Chardonnay,Italy,187 ml,187,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16617,2228,Wine,Table Wine,Cavit,Cavit Chardonnay,Chardonnay,Italy,250 ml,250,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16618,2228,Wine,Table Wine,Cavit,Cavit Chardonnay,Chardonnay,Italy,375 ml,375,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16619,2228,Wine,Table Wine,Cavit,Cavit Chardonnay,Chardonnay,Italy,500 ml,500,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16620,2228,Wine,Table Wine,Cavit,Cavit Chardonnay,Chardonnay,Italy,750 ml,750,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16621,2228,Wine,Table Wine,Cavit,Cavit Chardonnay,Chardonnay,Italy,1 L,1000,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16622,2228,Wine,Table Wine,Cavit,Cavit Chardonnay,Chardonnay,Italy,1.5 L,1500,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16623,2228,Wine,Table Wine,Cavit,Cavit Chardonnay,Chardonnay,Italy,3 L,3000,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16624,2228,Wine,Table Wine,Cavit,Cavit Chardonnay,Chardonnay,Italy,4 L,4000,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16625,2228,Wine,Table Wine,Cavit,Cavit Chardonnay,Chardonnay,Italy,5 L,5000,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16626,2229,Wine,Table Wine,Cavit,Cavit Merlot,Merlot,Italy,187 ml,187,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16627,2229,Wine,Table Wine,Cavit,Cavit Merlot,Merlot,Italy,250 ml,250,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16628,2229,Wine,Table Wine,Cavit,Cavit Merlot,Merlot,Italy,375 ml,375,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16629,2229,Wine,Table Wine,Cavit,Cavit Merlot,Merlot,Italy,500 ml,500,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16630,2229,Wine,Table Wine,Cavit,Cavit Merlot,Merlot,Italy,750 ml,750,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16631,2229,Wine,Table Wine,Cavit,Cavit Merlot,Merlot,Italy,1 L,1000,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16632,2229,Wine,Table Wine,Cavit,Cavit Merlot,Merlot,Italy,1.5 L,1500,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16633,2229,Wine,Table Wine,Cavit,Cavit Merlot,Merlot,Italy,3 L,3000,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16634,2229,Wine,Table Wine,Cavit,Cavit Merlot,Merlot,Italy,4 L,4000,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16635,2229,Wine,Table Wine,Cavit,Cavit Merlot,Merlot,Italy,5 L,5000,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16636,2230,Wine,Table Wine,Cavit,Cavit Moscato,Moscato,Italy,187 ml,187,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16637,2230,Wine,Table Wine,Cavit,Cavit Moscato,Moscato,Italy,250 ml,250,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16638,2230,Wine,Table Wine,Cavit,Cavit Moscato,Moscato,Italy,375 ml,375,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16639,2230,Wine,Table Wine,Cavit,Cavit Moscato,Moscato,Italy,500 ml,500,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16640,2230,Wine,Table Wine,Cavit,Cavit Moscato,Moscato,Italy,750 ml,750,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16641,2230,Wine,Table Wine,Cavit,Cavit Moscato,Moscato,Italy,1 L,1000,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16642,2230,Wine,Table Wine,Cavit,Cavit Moscato,Moscato,Italy,1.5 L,1500,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16643,2230,Wine,Table Wine,Cavit,Cavit Moscato,Moscato,Italy,3 L,3000,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16644,2230,Wine,Table Wine,Cavit,Cavit Moscato,Moscato,Italy,4 L,4000,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16645,2230,Wine,Table Wine,Cavit,Cavit Moscato,Moscato,Italy,5 L,5000,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16646,2231,Wine,Table Wine,Cavit,Cavit Pinot Grigio,Pinot Grigio,Italy,187 ml,187,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16647,2231,Wine,Table Wine,Cavit,Cavit Pinot Grigio,Pinot Grigio,Italy,250 ml,250,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16648,2231,Wine,Table Wine,Cavit,Cavit Pinot Grigio,Pinot Grigio,Italy,375 ml,375,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16649,2231,Wine,Table Wine,Cavit,Cavit Pinot Grigio,Pinot Grigio,Italy,500 ml,500,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16650,2231,Wine,Table Wine,Cavit,Cavit Pinot Grigio,Pinot Grigio,Italy,750 ml,750,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16651,2231,Wine,Table Wine,Cavit,Cavit Pinot Grigio,Pinot Grigio,Italy,1 L,1000,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16652,2231,Wine,Table Wine,Cavit,Cavit Pinot Grigio,Pinot Grigio,Italy,1.5 L,1500,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16653,2231,Wine,Table Wine,Cavit,Cavit Pinot Grigio,Pinot Grigio,Italy,3 L,3000,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16654,2231,Wine,Table Wine,Cavit,Cavit Pinot Grigio,Pinot Grigio,Italy,4 L,4000,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16655,2231,Wine,Table Wine,Cavit,Cavit Pinot Grigio,Pinot Grigio,Italy,5 L,5000,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16656,2232,Wine,Table Wine,Cavit,Cavit Pinot Noir,Pinot Noir,Italy,187 ml,187,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16657,2232,Wine,Table Wine,Cavit,Cavit Pinot Noir,Pinot Noir,Italy,250 ml,250,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
16658,2232,Wine,Table Wine,Cavit,Cavit Pinot Noir,Pinot Noir,Italy,375 ml,375,Availability and exact bottle size vary by country and distributor; verify against supplier catalogue.
